sku_id,week_start,units_sold,revenue,avg_unit_price,promo_days,category,subcategory,unit_cost,list_price,holiday_days,promo_active,units_sold_lag_1,units_sold_lag_2,units_sold_lag_3,units_sold_lag_4,units_sold_lag_52,units_sold_roll_mean_4,units_sold_roll_std_4,month,year,week_of_year
SKU011,2026-05-04,15,11882.42,803.4528571428572,2,Home Decor,Vases,438.48,839.0,0,1,17.0,6.0,3.0,7.0,12.0,8.25,6.07590871118606,5,2026,19
SKU011,2026-05-11,9,7551.0,839.0,0,Home Decor,Vases,438.48,839.0,0,0,15.0,17.0,6.0,3.0,3.0,10.25,6.800735254367721,5,2026,20
SKU011,2026-05-18,8,6712.0,839.0,0,Home Decor,Vases,438.48,839.0,0,0,9.0,15.0,17.0,6.0,10.0,11.75,5.123475382979798,5,2026,21
SKU011,2026-05-25,9,7551.0,839.0,0,Home Decor,Vases,438.48,839.0,0,0,8.0,9.0,15.0,17.0,9.0,12.25,4.425306015783917,5,2026,22
SKU011,2026-06-01,8,6712.0,839.0,0,Home Decor,Vases,438.48,839.0,0,0,9.0,8.0,9.0,15.0,10.0,10.25,3.2015621187164225,6,2026,23
SKU011,2026-06-08,8,6712.0,839.0,0,Home Decor,Vases,438.48,839.0,0,0,8.0,9.0,8.0,9.0,7.0,8.5,0.5773502691896157,6,2026,24
SKU011,2026-06-15,7,5873.0,839.0,0,Home Decor,Vases,438.48,839.0,0,0,8.0,8.0,9.0,8.0,10.0,8.25,0.49999999999998856,6,2026,25
SKU012,2024-05-27,5,7945.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,0.0,0.0,0.0,0.0,17.27777777777778,0.0,0.0,5,2024,22
SKU012,2024-06-03,12,19068.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,5.0,0.0,0.0,0.0,17.27777777777778,5.0,0.0,6,2024,23
SKU012,2024-06-10,16,25424.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,12.0,5.0,0.0,0.0,17.27777777777778,8.5,4.949747468305833,6,2024,24
SKU012,2024-06-17,14,22246.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,16.0,12.0,5.0,0.0,17.27777777777778,11.0,5.5677643628300215,6,2024,25
SKU012,2024-06-24,11,17479.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,14.0,16.0,12.0,5.0,17.27777777777778,11.75,4.7871355387816905,6,2024,26
SKU012,2024-07-01,13,20657.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,11.0,14.0,16.0,12.0,17.27777777777778,13.25,2.217355782608345,7,2024,27
SKU012,2024-07-08,10,15890.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,13.0,11.0,14.0,16.0,17.27777777777778,13.5,2.0816659994661326,7,2024,28
SKU012,2024-07-15,18,28602.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,10.0,13.0,11.0,14.0,17.27777777777778,12.0,1.8257418583505534,7,2024,29
SKU012,2024-07-22,11,17479.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,18.0,10.0,13.0,11.0,17.27777777777778,13.0,3.5590260840104366,7,2024,30
SKU012,2024-07-29,12,19068.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,11.0,18.0,10.0,13.0,17.27777777777778,13.0,3.5590260840104366,7,2024,31
SKU012,2024-08-05,11,17479.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,12.0,11.0,18.0,10.0,17.27777777777778,12.75,3.5939764421413036,8,2024,32
SKU012,2024-08-12,15,20957.0,1435.0957142857144,5,Home Decor,Candles,734.51,1589.0,1,1,11.0,12.0,11.0,18.0,17.27777777777778,13.0,3.366501646120692,8,2024,33
SKU012,2024-08-19,7,11123.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,15.0,11.0,12.0,11.0,17.27777777777778,12.25,1.8929694486000903,8,2024,34
SKU012,2024-08-26,12,19068.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,7.0,15.0,11.0,12.0,17.27777777777778,11.25,3.304037933599834,8,2024,35
SKU012,2024-09-02,9,14301.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,12.0,7.0,15.0,11.0,17.27777777777778,11.25,3.304037933599834,9,2024,36
SKU012,2024-09-09,14,22246.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,9.0,12.0,7.0,15.0,17.27777777777778,10.75,3.499999999999999,9,2024,37
SKU012,2024-09-16,12,19068.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,14.0,9.0,12.0,7.0,17.27777777777778,10.5,3.1091263510296043,9,2024,38
SKU012,2024-09-23,12,19068.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,12.0,14.0,9.0,12.0,17.27777777777778,11.75,2.0615528128088294,9,2024,39
SKU012,2024-09-30,11,17479.0,1589.0,0,Home Decor,Candles,734.51,1589.0,1,0,12.0,12.0,14.0,9.0,17.27777777777778,11.75,2.0615528128088294,9,2024,40
SKU012,2024-10-07,15,23835.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,11.0,12.0,12.0,14.0,17.27777777777778,12.25,1.25830573921179,10,2024,41
SKU012,2024-10-14,20,29875.28,1554.9871428571428,1,Home Decor,Candles,734.51,1589.0,0,1,15.0,11.0,12.0,12.0,17.27777777777778,12.5,1.7320508075688763,10,2024,42
SKU012,2024-10-21,26,36689.44,1418.685714285714,6,Home Decor,Candles,734.51,1589.0,1,1,20.0,15.0,11.0,12.0,17.27777777777778,14.5,4.041451884327381,10,2024,43
SKU012,2024-10-28,10,15890.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,26.0,20.0,15.0,11.0,17.27777777777778,18.0,6.4807406984078595,10,2024,44
SKU012,2024-11-04,14,22246.0,1589.0,0,Home Decor,Candles,734.51,1589.0,1,0,10.0,26.0,20.0,15.0,17.27777777777778,17.75,6.849574196011505,11,2024,45
SKU012,2024-11-11,14,22246.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,14.0,10.0,26.0,20.0,17.27777777777778,17.5,7.0,11,2024,46
SKU012,2024-11-18,17,27013.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,14.0,14.0,10.0,26.0,17.27777777777778,16.0,6.928203230275509,11,2024,47
SKU012,2024-11-25,17,27013.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,17.0,14.0,14.0,10.0,17.27777777777778,13.75,2.872281323269014,11,2024,48
SKU012,2024-12-02,14,22246.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,17.0,17.0,14.0,14.0,17.27777777777778,15.5,1.7320508075688767,12,2024,49
SKU012,2024-12-09,18,28602.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,14.0,17.0,17.0,14.0,17.27777777777778,15.5,1.7320508075688767,12,2024,50
SKU012,2024-12-16,24,36453.92,1558.962857142857,1,Home Decor,Candles,734.51,1589.0,0,1,18.0,14.0,17.0,17.0,17.27777777777778,16.5,1.7320508075688767,12,2024,51
SKU012,2024-12-23,27,36997.64,1419.6171428571429,5,Home Decor,Candles,734.51,1589.0,1,1,24.0,18.0,14.0,17.0,17.27777777777778,18.25,4.193248541803041,12,2024,52
SKU012,2024-12-30,23,36547.0,1589.0,0,Home Decor,Candles,734.51,1589.0,1,0,27.0,24.0,18.0,14.0,17.27777777777778,20.75,5.852349955359813,12,2024,1
SKU012,2025-01-06,22,34958.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,23.0,27.0,24.0,18.0,17.27777777777778,23.0,3.7416573867739413,1,2025,2
SKU012,2025-01-13,15,23835.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,22.0,23.0,27.0,24.0,17.27777777777778,24.0,2.160246899469286,1,2025,3
SKU012,2025-01-20,42,60319.94,1479.7014285714286,3,Home Decor,Candles,734.51,1589.0,1,1,15.0,22.0,23.0,27.0,17.27777777777778,21.75,4.9916597106239795,1,2025,4
SKU012,2025-01-27,36,53155.340000000004,1506.6671428571428,2,Home Decor,Candles,734.51,1589.0,0,1,42.0,15.0,22.0,23.0,17.27777777777778,25.5,11.561430130683084,1,2025,5
SKU012,2025-02-03,18,28602.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,36.0,42.0,15.0,22.0,17.27777777777778,28.75,12.419742348374221,2,2025,6
SKU012,2025-02-10,22,34958.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,18.0,36.0,42.0,15.0,17.27777777777778,27.75,13.275918047351754,2,2025,7
SKU012,2025-02-17,14,22246.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,22.0,18.0,36.0,42.0,17.27777777777778,29.5,11.357816691600547,2,2025,8
SKU012,2025-02-24,24,38136.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,14.0,22.0,18.0,36.0,17.27777777777778,22.5,9.574271077563381,2,2025,9
SKU012,2025-03-03,26,41314.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,24.0,14.0,22.0,18.0,17.27777777777778,19.5,4.43471156521669,3,2025,10
SKU012,2025-03-10,22,34958.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,26.0,24.0,14.0,22.0,17.27777777777778,21.5,5.259911279353167,3,2025,11
SKU012,2025-03-17,15,23835.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,22.0,26.0,24.0,14.0,17.27777777777778,21.5,5.259911279353167,3,2025,12
SKU012,2025-03-24,28,44492.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,15.0,22.0,26.0,24.0,17.27777777777778,21.75,4.7871355387816905,3,2025,13
SKU012,2025-03-31,28,44492.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,28.0,15.0,22.0,26.0,17.27777777777778,22.75,5.737304826019502,3,2025,14
SKU012,2025-04-07,22,34958.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,28.0,28.0,15.0,22.0,17.27777777777778,23.25,6.18465843842649,4,2025,15
SKU012,2025-04-14,17,27013.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,22.0,28.0,28.0,15.0,17.27777777777778,23.25,6.18465843842649,4,2025,16
SKU012,2025-04-21,18,28602.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,17.0,22.0,28.0,28.0,17.27777777777778,23.75,5.315072906367325,4,2025,17
SKU012,2025-04-28,27,37594.56,1449.5442857142857,4,Home Decor,Candles,734.51,1589.0,0,1,18.0,17.0,22.0,28.0,17.27777777777778,21.25,4.991659710623979,4,2025,18
SKU012,2025-05-05,24,37303.14,1549.3400000000001,1,Home Decor,Candles,734.51,1589.0,0,1,27.0,18.0,17.0,22.0,17.27777777777778,21.0,4.546060565661952,5,2025,19
SKU012,2025-05-12,18,28602.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,24.0,27.0,18.0,17.0,17.27777777777778,21.5,4.795831523312719,5,2025,20
SKU012,2025-05-19,13,20657.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,18.0,24.0,27.0,18.0,17.27777777777778,21.75,4.5,5,2025,21
SKU012,2025-05-26,13,20657.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,13.0,18.0,24.0,27.0,5.0,20.5,6.244997998398397,5,2025,22
SKU012,2025-06-02,11,17479.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,13.0,13.0,18.0,24.0,12.0,17.0,5.228129047119373,6,2025,23
SKU012,2025-06-09,8,12712.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,11.0,13.0,13.0,18.0,16.0,13.75,2.9860788111948176,6,2025,24
SKU012,2025-06-16,12,19068.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,8.0,11.0,13.0,13.0,14.0,11.25,2.3629078131263017,6,2025,25
SKU012,2025-06-23,11,17479.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,12.0,8.0,11.0,13.0,11.0,11.0,2.160246899469284,6,2025,26
SKU012,2025-06-30,20,31780.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,11.0,12.0,8.0,11.0,13.0,10.5,1.7320508075688739,6,2025,27
SKU012,2025-07-07,12,19068.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,20.0,11.0,12.0,8.0,10.0,12.75,5.123475382979798,7,2025,28
SKU012,2025-07-14,8,12712.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,12.0,20.0,11.0,12.0,18.0,13.75,4.193248541803039,7,2025,29
SKU012,2025-07-21,12,19068.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,8.0,12.0,20.0,11.0,11.0,12.75,5.123475382979798,7,2025,30
SKU012,2025-07-28,14,22246.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,12.0,8.0,12.0,20.0,12.0,13.0,5.033222956847165,7,2025,31
SKU012,2025-08-04,10,15890.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,14.0,12.0,8.0,12.0,11.0,11.5,2.51661147842358,8,2025,32
SKU012,2025-08-11,32,45007.020000000004,1413.7657142857145,5,Home Decor,Candles,734.51,1589.0,1,1,10.0,14.0,12.0,8.0,15.0,11.0,2.581988897471608,8,2025,33
SKU012,2025-08-18,12,19068.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,32.0,10.0,14.0,12.0,7.0,17.0,10.132456102380441,8,2025,34
SKU012,2025-08-25,11,17479.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,12.0,32.0,10.0,14.0,12.0,17.0,10.132456102380443,8,2025,35
SKU012,2025-09-01,15,23835.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,11.0,12.0,32.0,10.0,9.0,16.25,10.53169818531972,9,2025,36
SKU012,2025-09-08,10,15890.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,15.0,11.0,12.0,32.0,14.0,17.5,9.814954576223638,9,2025,37
SKU012,2025-09-15,8,12712.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,10.0,15.0,11.0,12.0,12.0,12.0,2.1602468994692883,9,2025,38
SKU012,2025-09-22,14,22246.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,8.0,10.0,15.0,11.0,12.0,11.0,2.94392028877595,9,2025,39
SKU012,2025-09-29,9,14301.0,1589.0,0,Home Decor,Candles,734.51,1589.0,1,0,14.0,8.0,10.0,15.0,11.0,11.75,3.3040379335998358,9,2025,40
SKU012,2025-10-06,12,19068.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,9.0,14.0,8.0,10.0,15.0,10.25,2.6299556396765844,10,2025,41
SKU012,2025-10-13,19,30191.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,12.0,9.0,14.0,8.0,20.0,10.75,2.753785273643052,10,2025,42
SKU012,2025-10-20,26,35324.7,1357.9657142857143,7,Home Decor,Candles,734.51,1589.0,1,1,19.0,12.0,9.0,14.0,26.0,13.5,4.203173404306165,10,2025,43
SKU012,2025-10-27,21,33369.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,26.0,19.0,12.0,9.0,10.0,16.5,7.593857166596345,10,2025,44
SKU012,2025-11-03,11,17479.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,21.0,26.0,19.0,12.0,14.0,19.5,5.802298395176403,11,2025,45
SKU012,2025-11-10,14,22246.0,1589.0,0,Home Decor,Candles,734.51,1589.0,1,0,11.0,21.0,26.0,19.0,14.0,19.25,6.238322424070967,11,2025,46
SKU012,2025-11-17,21,33369.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,14.0,11.0,21.0,26.0,17.0,18.0,6.782329983125268,11,2025,47
SKU012,2025-11-24,14,22246.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,21.0,14.0,11.0,21.0,17.0,16.75,5.057996968497839,11,2025,48
SKU012,2025-12-01,18,28602.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,14.0,21.0,14.0,11.0,14.0,15.0,4.242640687119286,12,2025,49
SKU012,2025-12-08,14,22246.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,18.0,14.0,21.0,14.0,18.0,16.75,3.4034296427770236,12,2025,50
SKU012,2025-12-15,21,33369.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,14.0,18.0,14.0,21.0,24.0,16.75,3.4034296427770236,12,2025,51
SKU012,2025-12-22,38,52427.82,1383.1000000000001,6,Home Decor,Candles,734.51,1589.0,1,1,21.0,14.0,18.0,14.0,27.0,16.75,3.4034296427770236,12,2025,52
SKU012,2025-12-29,31,49259.0,1589.0,0,Home Decor,Candles,734.51,1589.0,1,0,38.0,21.0,14.0,18.0,23.0,22.75,10.56330125166055,12,2025,1
SKU012,2026-01-05,26,41314.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,31.0,38.0,21.0,14.0,22.0,26.0,10.614455552060438,1,2026,2
SKU012,2026-01-12,8,12712.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,26.0,31.0,38.0,21.0,15.0,29.0,7.2571803523590805,1,2026,3
SKU012,2026-01-19,31,45691.36,1521.5671428571427,2,Home Decor,Candles,734.51,1589.0,0,1,8.0,26.0,31.0,38.0,42.0,25.75,12.816005617976296,1,2026,4
SKU012,2026-01-26,38,54079.090000000004,1470.902857142857,3,Home Decor,Candles,734.51,1589.0,1,1,31.0,8.0,26.0,31.0,36.0,24.0,10.923979738782625,1,2026,5
SKU012,2026-02-02,14,22246.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,38.0,31.0,8.0,26.0,18.0,25.75,12.816005617976296,2,2026,6
SKU012,2026-02-09,26,41314.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,14.0,38.0,31.0,8.0,22.0,22.75,14.080127840328723,2,2026,7
SKU012,2026-02-16,13,20657.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,26.0,14.0,38.0,31.0,14.0,27.25,10.111874208078342,2,2026,8
SKU012,2026-02-23,19,30191.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,13.0,26.0,14.0,38.0,24.0,22.75,11.757976016304847,2,2026,9
SKU012,2026-03-02,20,31780.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,19.0,13.0,26.0,14.0,26.0,18.0,5.944184833375668,3,2026,10
SKU012,2026-03-09,23,36547.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,20.0,19.0,13.0,26.0,22.0,19.5,5.322906474223769,3,2026,11
SKU012,2026-03-16,27,42903.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,23.0,20.0,19.0,13.0,15.0,18.75,4.193248541803039,3,2026,12
SKU012,2026-03-23,17,27013.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,27.0,23.0,20.0,19.0,28.0,22.25,3.5939764421413014,3,2026,13
SKU012,2026-03-30,17,27013.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,17.0,27.0,23.0,20.0,28.0,21.75,4.272001872658763,3,2026,14
SKU012,2026-04-06,19,30191.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,17.0,17.0,27.0,23.0,22.0,21.0,4.898979485566354,4,2026,15
SKU012,2026-04-13,12,19068.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,19.0,17.0,17.0,27.0,17.0,20.0,4.760952285695231,4,2026,16
SKU012,2026-04-20,14,22246.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,12.0,19.0,17.0,17.0,18.0,16.25,2.986078811194816,4,2026,17
SKU012,2026-04-27,23,32614.59,1499.304285714286,3,Home Decor,Candles,734.51,1589.0,0,1,14.0,12.0,19.0,17.0,27.0,15.5,3.1091263510296017,4,2026,18
SKU012,2026-05-04,26,37566.96,1519.8942857142858,2,Home Decor,Candles,734.51,1589.0,0,1,23.0,14.0,12.0,19.0,24.0,17.0,4.966554808583778,5,2026,19
SKU012,2026-05-11,21,33369.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,26.0,23.0,14.0,12.0,18.0,18.75,6.80073525436772,5,2026,20
SKU012,2026-05-18,14,22246.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,21.0,26.0,23.0,14.0,13.0,21.0,5.099019513592783,5,2026,21
SKU012,2026-05-25,16,25424.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,14.0,21.0,26.0,23.0,13.0,21.0,5.099019513592783,5,2026,22
SKU012,2026-06-01,4,6356.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,16.0,14.0,21.0,26.0,11.0,19.25,5.377421934967224,6,2026,23
SKU012,2026-06-08,10,15890.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,4.0,16.0,14.0,21.0,8.0,13.75,7.135591542869214,6,2026,24
SKU012,2026-06-15,11,17479.0,1589.0,0,Home Decor,Candles,734.51,1589.0,0,0,10.0,4.0,16.0,14.0,12.0,11.0,5.29150262212918,6,2026,25
SKU013,2025-02-10,5,19595.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,0.0,0.0,0.0,0.0,12.633802816901408,0.0,0.0,2,2025,7
SKU013,2025-02-17,13,50947.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,5.0,0.0,0.0,0.0,12.633802816901408,5.0,0.0,2,2025,8
SKU013,2025-02-24,8,31352.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,13.0,5.0,0.0,0.0,12.633802816901408,9.0,5.656854249492381,2,2025,9
SKU013,2025-03-03,6,23514.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,8.0,13.0,5.0,0.0,12.633802816901408,8.666666666666666,4.041451884327381,3,2025,10
SKU013,2025-03-10,9,35271.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,6.0,8.0,13.0,5.0,12.633802816901408,8.0,3.559026084010437,3,2025,11
SKU013,2025-03-17,12,47028.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,9.0,6.0,8.0,13.0,12.633802816901408,9.0,2.943920288775949,3,2025,12
SKU013,2025-03-24,7,27433.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,12.0,9.0,6.0,8.0,12.633802816901408,8.75,2.5,3,2025,13
SKU013,2025-03-31,7,27433.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,7.0,12.0,9.0,6.0,12.633802816901408,8.5,2.6457513110645907,3,2025,14
SKU013,2025-04-07,4,15676.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,7.0,7.0,12.0,9.0,12.633802816901408,8.75,2.362907813126304,4,2025,15
SKU013,2025-04-14,6,23514.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,4.0,7.0,7.0,12.0,12.633802816901408,7.5,3.3166247903554,4,2025,16
SKU013,2025-04-21,15,58785.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,6.0,4.0,7.0,7.0,12.633802816901408,6.0,1.4142135623730951,4,2025,17
SKU013,2025-04-28,8,28109.1,3551.1485714285714,4,Home Decor,Wall Art,1758.69,3919.0,0,1,15.0,6.0,4.0,7.0,12.633802816901408,8.0,4.83045891539648,4,2025,18
SKU013,2025-05-05,10,38232.8,3850.628571428572,1,Home Decor,Wall Art,1758.69,3919.0,0,1,8.0,15.0,6.0,4.0,12.633802816901408,8.25,4.7871355387816905,5,2025,19
SKU013,2025-05-12,12,47028.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,10.0,8.0,15.0,6.0,12.633802816901408,9.75,3.862210075418823,5,2025,20
SKU013,2025-05-19,12,47028.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,12.0,10.0,8.0,15.0,12.633802816901408,11.25,2.98607881119482,5,2025,21
SKU013,2025-05-26,9,35271.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,12.0,12.0,10.0,8.0,12.633802816901408,10.5,1.9148542155126769,5,2025,22
SKU013,2025-06-02,15,58785.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,9.0,12.0,12.0,10.0,12.633802816901408,10.75,1.5000000000000007,6,2025,23
SKU013,2025-06-09,8,31352.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,15.0,9.0,12.0,12.0,12.633802816901408,12.0,2.4494897427831788,6,2025,24
SKU013,2025-06-16,11,43109.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,8.0,15.0,9.0,12.0,12.633802816901408,11.0,3.1622776601683795,6,2025,25
SKU013,2025-06-23,11,43109.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,11.0,8.0,15.0,9.0,12.633802816901408,10.75,3.095695936834452,6,2025,26
SKU013,2025-06-30,7,27433.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,11.0,11.0,8.0,15.0,12.633802816901408,11.25,2.8722813232690148,6,2025,27
SKU013,2025-07-07,13,50947.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,7.0,11.0,11.0,8.0,12.633802816901408,9.25,2.0615528128088303,7,2025,28
SKU013,2025-07-14,17,66623.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,13.0,7.0,11.0,11.0,12.633802816901408,10.5,2.5166114784235836,7,2025,29
SKU013,2025-07-21,11,43109.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,17.0,13.0,7.0,11.0,12.633802816901408,12.0,4.163331998932265,7,2025,30
SKU013,2025-07-28,14,54866.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,11.0,17.0,13.0,7.0,12.633802816901408,12.0,4.163331998932265,7,2025,31
SKU013,2025-08-04,14,54866.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,14.0,11.0,17.0,13.0,12.633802816901408,13.75,2.5,8,2025,32
SKU013,2025-08-11,27,91825.55,3482.77,5,Home Decor,Wall Art,1758.69,3919.0,1,1,14.0,14.0,11.0,17.0,12.633802816901408,14.0,2.4494897427831783,8,2025,33
SKU013,2025-08-18,15,58785.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,27.0,14.0,14.0,11.0,12.633802816901408,16.5,7.14142842854285,8,2025,34
SKU013,2025-08-25,18,70542.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,15.0,27.0,14.0,14.0,12.633802816901408,17.5,6.3508529610858835,8,2025,35
SKU013,2025-09-01,15,58785.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,18.0,15.0,27.0,14.0,12.633802816901408,18.5,5.916079783099615,9,2025,36
SKU013,2025-09-08,15,58785.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,15.0,18.0,15.0,27.0,12.633802816901408,18.75,5.678908345800273,9,2025,37
SKU013,2025-09-15,11,43109.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,15.0,15.0,18.0,15.0,12.633802816901408,15.75,1.4999999999999984,9,2025,38
SKU013,2025-09-22,15,58785.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,11.0,15.0,15.0,18.0,12.633802816901408,14.75,2.8722813232690134,9,2025,39
SKU013,2025-09-29,19,74461.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,1,0,15.0,11.0,15.0,15.0,12.633802816901408,14.0,1.9999999999999987,9,2025,40
SKU013,2025-10-06,27,105813.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,19.0,15.0,11.0,15.0,12.633802816901408,15.0,3.2659863237109037,10,2025,41
SKU013,2025-10-13,19,74461.0,3919.0,0,Home Decor,Wall Art,1758.69,3919.0,0,0,27.0,19.0,15.0,11.0,12.633802816901408,18.0,6.831300510639732,10,2025,42
